# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-05-22 20:10:06 EDT       (vaww02)
#
# Data for the following 33 site(s) are contained in this file
#    USGS 10293000 E WALKER RV NR BRIDGEPORT, CA
#    USGS 10308200 E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE
#    USGS 10344400 LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA
#    USGS 10346000 TRUCKEE R A FARAD CA
#    USGS 11160500 SAN LORENZO R A BIG TREES CA
#    USGS 11161000 SAN LORENZO R A SANTA CRUZ CA
#    USGS 11355010 PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA
#    USGS 11355500 HAT C NR HAT CREEK CA
#    USGS 11377100 SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA
#    USGS 11389500 SACRAMENTO R A COLUSA CA
#    USGS 11413000 N YUBA R BL GOODYEARS BAR CA
#    USGS 11421000 YUBA R NR MARYSVILLE CA
#    USGS 11427000 NF AMERICAN R A NORTH FORK DAM CA
#    USGS 11454000 PUTAH C NR WINTERS CA
#    USGS 11467000 RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA
#    USGS 11468000 NAVARRO R NR NAVARRO CA
#    USGS 11468500 NOYO R NR FORT BRAGG CA
#    USGS 11468900 MATTOLE R NR ETTERSBURG CA
#    USGS 11469000 MATTOLE R NR PETROLIA CA
#    USGS 11475000 EEL R A FORT SEWARD CA
#    USGS 11477000 EEL R A SCOTIA CA
#    USGS 11478500 VAN DUZEN R NR BRIDGEVILLE CA
#    USGS 11481000 MAD R NR ARCATA CA
#    USGS 11482500 REDWOOD C A ORICK CA
#    USGS 11525500 TRINITY R A LEWISTON CA
#    USGS 11526250 TRINITY R A JUNCTION CITY CA
#    USGS 11527000 TRINITY R NR BURNT RANCH CA
#    USGS 11532500 SMITH R NR CRESCENT CITY CA
#    USGS 14303600 NESTUCCA RIVER NEAR BEAVER, OR
#    USGS 14319500 NORTH UMPQUA RIVER AT WINCHESTER, OR
#    USGS 14321000 UMPQUA RIVER NEAR ELKTON, OR
#    USGS 14361500 ROGUE RIVER AT GRANTS PASS, OR
#    USGS 14372300 ROGUE RIVER NEAR AGNESS, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 10293000
#            TS   parameter     statistic     Description
#        102494       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=10293000&ts_ids=102494]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	102494_00060_00003	102494_00060_00003_cd
USGS	10293000	2013-06-11	141	A
USGS	10293000	2013-06-12	146	A
USGS	10293000	2013-06-13	156	A
USGS	10293000	2013-06-14	162	A
USGS	10293000	2013-06-15	161	A
USGS	10293000	2013-06-16	161	A
USGS	10293000	2013-06-17	148	A
USGS	10293000	2013-06-18	130	A
USGS	10293000	2013-06-19	122	A
USGS	10293000	2013-06-20	111	A
USGS	10293000	2013-06-21	110	A
USGS	10293000	2013-06-22	95.4	A
USGS	10293000	2013-06-23	73.4	A
USGS	10293000	2013-06-24	73.4	A
USGS	10293000	2013-06-25	73.5	A
USGS	10293000	2013-06-26	74.1	A
USGS	10293000	2013-06-27	73.4	A
USGS	10293000	2013-06-28	73.4	A
USGS	10293000	2013-06-29	73.4	A
USGS	10293000	2013-06-30	73.4	A
USGS	10293000	2013-07-01	79.9	A
USGS	10293000	2013-07-02	90.8	A
USGS	10293000	2013-07-03	107	A
USGS	10293000	2013-07-04	121	A
USGS	10293000	2013-07-05	120	A
USGS	10293000	2013-07-06	117	A
USGS	10293000	2013-07-07	102	A
USGS	10293000	2013-07-08	90.3	A
USGS	10293000	2013-07-09	67.4	A
USGS	10293000	2013-07-10	58.5	A
USGS	10293000	2013-07-11	57.5	A
USGS	10293000	2013-07-12	62.5	A
USGS	10293000	2013-07-13	66.6	A
USGS	10293000	2013-07-14	72.0	A
USGS	10293000	2013-07-15	71.2	A
USGS	10293000	2013-07-16	71.6	A
USGS	10293000	2013-07-17	75.5	A
USGS	10293000	2013-07-18	81.2	A
USGS	10293000	2013-07-19	81.7	A
USGS	10293000	2013-07-20	86.1	A
USGS	10293000	2013-07-21	91.3	A
USGS	10293000	2013-07-22	92.7	A
USGS	10293000	2013-07-23	96.0	A
USGS	10293000	2013-07-24	90.7	A
USGS	10293000	2013-07-25	90.5	A
USGS	10293000	2013-07-26	90.0	A
USGS	10293000	2013-07-27	89.9	A
USGS	10293000	2013-07-28	89.9	A
USGS	10293000	2013-07-29	78.3	A
USGS	10293000	2013-07-30	69.2	A
USGS	10293000	2013-07-31	65.2	A
USGS	10293000	2013-08-01	59.9	A
USGS	10293000	2013-08-02	59.9	A
USGS	10293000	2013-08-03	63.4	A
USGS	10293000	2013-08-04	66.7	A
USGS	10293000	2013-08-05	66.5	A
USGS	10293000	2013-08-06	66.5	A
USGS	10293000	2013-08-07	63.0	A
USGS	10293000	2013-08-08	63.2	A
USGS	10293000	2013-08-09	70.9	A
USGS	10293000	2013-08-10	92.3	A
USGS	10293000	2013-08-11	103	A
USGS	10293000	2013-08-12	103	A
USGS	10293000	2013-08-13	102	A
USGS	10293000	2013-08-14	101	A
USGS	10293000	2013-08-15	97.7	A
USGS	10293000	2013-08-16	89.1	A
USGS	10293000	2013-08-17	79.2	A
USGS	10293000	2013-08-18	73.4	A
USGS	10293000	2013-08-19	62.0	A
USGS	10293000	2013-08-20	56.2	A
USGS	10293000	2013-08-21	52.7	A
USGS	10293000	2013-08-22	47.9	A
USGS	10293000	2013-08-23	47.9	A
USGS	10293000	2013-08-24	47.7	A
USGS	10293000	2013-08-25	46.7	A
USGS	10293000	2013-08-26	40.1	A
USGS	10293000	2013-08-27	37.3	A
USGS	10293000	2013-08-28	37.5	A
USGS	10293000	2013-08-29	40.9	A
USGS	10293000	2013-08-30	49.6	A
USGS	10293000	2013-08-31	66.2	A
USGS	10293000	2013-09-01	82.1	A
USGS	10293000	2013-09-02	80.9	A
USGS	10293000	2013-09-03	70.9	A
USGS	10293000	2013-09-04	44.9	A
USGS	10293000	2013-09-05	36.7	A
USGS	10293000	2013-09-06	37.1	A
USGS	10293000	2013-09-07	42.2	A
USGS	10293000	2013-09-08	53.7	A
USGS	10293000	2013-09-09	53.7	A
USGS	10293000	2013-09-10	53.9	A
USGS	10293000	2013-09-11	50.5	A
USGS	10293000	2013-09-12	42.7	A
USGS	10293000	2013-09-13	37.1	A
USGS	10293000	2013-09-14	37.3	A
USGS	10293000	2013-09-15	36.8	A
USGS	10293000	2013-09-16	37.1	A
USGS	10293000	2013-09-17	41.0	A
USGS	10293000	2013-09-18	51.2	A
USGS	10293000	2013-09-19	53.8	A
USGS	10293000	2013-09-20	53.7	A
USGS	10293000	2013-09-21	53.7	A
USGS	10293000	2013-09-22	53.4	A
USGS	10293000	2013-09-23	49.5	A
USGS	10293000	2013-09-24	41.1	A
USGS	10293000	2013-09-25	36.3	A
USGS	10293000	2013-09-26	36.3	A
USGS	10293000	2013-09-27	32.5	A
USGS	10293000	2013-09-28	27.2	A
USGS	10293000	2013-09-29	26.4	A
USGS	10293000	2013-09-30	32.5	A
USGS	10293000	2013-10-01	35.3	A
USGS	10293000	2013-10-02	31.6	A
USGS	10293000	2013-10-03	26.4	A
USGS	10293000	2013-10-04	26.4	A
USGS	10293000	2013-10-05	26.4	A
USGS	10293000	2013-10-06	26.4	A
USGS	10293000	2013-10-07	26.4	A
USGS	10293000	2013-10-08	26.4	A
USGS	10293000	2013-10-09	26.4	A
USGS	10293000	2013-10-10	23.9	A
USGS	10293000	2013-10-11	24.4	A
USGS	10293000	2013-10-12	26.4	A
USGS	10293000	2013-10-13	26.5	A
USGS	10293000	2013-10-14	26.6	A
USGS	10293000	2013-10-15	26.6	A
USGS	10293000	2013-10-16	26.8	A
USGS	10293000	2013-10-17	27.1	A
USGS	10293000	2013-10-18	26.8	A
USGS	10293000	2013-10-19	26.9	A
USGS	10293000	2013-10-20	27.2	A
USGS	10293000	2013-10-21	27.2	A
USGS	10293000	2013-10-22	27.2	A
USGS	10293000	2013-10-23	27.2	A
USGS	10293000	2013-10-24	27.3	A
USGS	10293000	2013-10-25	27.2	A
USGS	10293000	2013-10-26	27.2	A
USGS	10293000	2013-10-27	27.2	A
USGS	10293000	2013-10-28	27.2	A
USGS	10293000	2013-10-29	27.0	A
USGS	10293000	2013-10-30	26.5	A
USGS	10293000	2013-10-31	26.4	A
USGS	10293000	2013-11-01	26.4	A
USGS	10293000	2013-11-02	26.4	A
USGS	10293000	2013-11-03	26.4	A
USGS	10293000	2013-11-04	26.4	A
USGS	10293000	2013-11-05	26.4	A
USGS	10293000	2013-11-06	26.4	A
USGS	10293000	2013-11-07	26.4	A
USGS	10293000	2013-11-08	26.4	A
USGS	10293000	2013-11-09	26.4	A
USGS	10293000	2013-11-10	26.4	A
USGS	10293000	2013-11-11	26.1	A
USGS	10293000	2013-11-12	25.6	A
USGS	10293000	2013-11-13	25.6	A
USGS	10293000	2013-11-14	25.6	A
USGS	10293000	2013-11-15	25.6	A
USGS	10293000	2013-11-16	25.6	A
USGS	10293000	2013-11-17	25.6	A
USGS	10293000	2013-11-18	25.6	A
USGS	10293000	2013-11-19	25.6	A
USGS	10293000	2013-11-20	31.9	A
USGS	10293000	2013-11-21	36.3	A
USGS	10293000	2013-11-22	36.3	A
USGS	10293000	2013-11-23	36.3	A
USGS	10293000	2013-11-24	36.7	A
USGS	10293000	2013-11-25	37.2	A
USGS	10293000	2013-11-26	37.1	A
USGS	10293000	2013-11-27	36.9	A
USGS	10293000	2013-11-28	36.5	A
USGS	10293000	2013-11-29	36.4	A
USGS	10293000	2013-11-30	36.3	A
USGS	10293000	2013-12-01	37.1	A
USGS	10293000	2013-12-02	37.3	A
USGS	10293000	2013-12-03	37.3	A
USGS	10293000	2013-12-04	37.3	A
USGS	10293000	2013-12-05	37.3	A
USGS	10293000	2013-12-06	37.1	A
USGS	10293000	2013-12-07	36.5	A
USGS	10293000	2013-12-08	37.3	A
USGS	10293000	2013-12-09	37.3	A
USGS	10293000	2013-12-10	37.3	A
USGS	10293000	2013-12-11	37.3	A
USGS	10293000	2013-12-12	37.3	A
USGS	10293000	2013-12-13	37.3	A
USGS	10293000	2013-12-14	37.8	A
USGS	10293000	2013-12-15	38.3	A
USGS	10293000	2013-12-16	38.3	A
USGS	10293000	2013-12-17	38.3	A
USGS	10293000	2013-12-18	38.3	A
USGS	10293000	2013-12-19	38.3	A
USGS	10293000	2013-12-20	38.3	A
USGS	10293000	2013-12-21	39.2	A
USGS	10293000	2013-12-22	39.3	A
USGS	10293000	2013-12-23	39.3	A
USGS	10293000	2013-12-24	39.3	A
USGS	10293000	2013-12-25	39.3	A
USGS	10293000	2013-12-26	39.3	A
USGS	10293000	2013-12-27	39.6	A
USGS	10293000	2013-12-28	40.3	A
USGS	10293000	2013-12-29	40.3	A
USGS	10293000	2013-12-30	40.3	A
USGS	10293000	2013-12-31	40.3	A
USGS	10293000	2014-01-01	40.3	A
USGS	10293000	2014-01-02	40.3	A
USGS	10293000	2014-01-03	38.3	A
USGS	10293000	2014-01-04	36.7	A
USGS	10293000	2014-01-05	36.6	A
USGS	10293000	2014-01-06	36.3	A
USGS	10293000	2014-01-07	36.3	A
USGS	10293000	2014-01-08	32.4	A
USGS	10293000	2014-01-09	29.8	A
USGS	10293000	2014-01-10	29.8	A
USGS	10293000	2014-01-11	29.8	A
USGS	10293000	2014-01-12	29.8	A
USGS	10293000	2014-01-13	29.8	A
USGS	10293000	2014-01-14	29.8	A
USGS	10293000	2014-01-15	29.8	A
USGS	10293000	2014-01-16	29.8	A
USGS	10293000	2014-01-17	29.8	A
USGS	10293000	2014-01-18	29.8	A
USGS	10293000	2014-01-19	29.8	A
USGS	10293000	2014-01-20	29.8	A
USGS	10293000	2014-01-21	29.8	A
USGS	10293000	2014-01-22	29.8	A
USGS	10293000	2014-01-23	29.8	A
USGS	10293000	2014-01-24	29.8	A
USGS	10293000	2014-01-25	29.8	A
USGS	10293000	2014-01-26	29.8	A
USGS	10293000	2014-01-27	26.2	A
USGS	10293000	2014-01-28	24.0	A
USGS	10293000	2014-01-29	24.0	A
USGS	10293000	2014-01-30	24.0	A
USGS	10293000	2014-01-31	21.3	A
USGS	10293000	2014-02-01	24.7	A
USGS	10293000	2014-02-02	28.9	A
USGS	10293000	2014-02-03	28.9	A
USGS	10293000	2014-02-04	28.9	A
USGS	10293000	2014-02-05	28.9	A
USGS	10293000	2014-02-06	23.6	A
USGS	10293000	2014-02-07	19.5	A
USGS	10293000	2014-02-08	19.5	A
USGS	10293000	2014-02-09	19.5	A
USGS	10293000	2014-02-10	19.5	A
USGS	10293000	2014-02-11	19.5	A
USGS	10293000	2014-02-12	20.4	A
USGS	10293000	2014-02-13	20.9	A
USGS	10293000	2014-02-14	20.9	A
USGS	10293000	2014-02-15	20.9	A
USGS	10293000	2014-02-16	20.9	A
USGS	10293000	2014-02-17	20.9	A
USGS	10293000	2014-02-18	20.9	A
USGS	10293000	2014-02-19	21.6	A
USGS	10293000	2014-02-20	21.7	A
USGS	10293000	2014-02-21	21.7	A
USGS	10293000	2014-02-22	21.7	A
USGS	10293000	2014-02-23	21.7	A
USGS	10293000	2014-02-24	21.7	A
USGS	10293000	2014-02-25	21.7	A
USGS	10293000	2014-02-26	21.7	A
USGS	10293000	2014-02-27	21.7	A
USGS	10293000	2014-02-28	22.0	A
USGS	10293000	2014-03-01	22.4	A
USGS	10293000	2014-03-02	22.4	A
USGS	10293000	2014-03-03	44.4	A
USGS	10293000	2014-03-04	59.7	A
USGS	10293000	2014-03-05	60.5	A
USGS	10293000	2014-03-06	66.9	A
USGS	10293000	2014-03-07	66.7	A
USGS	10293000	2014-03-08	66.5	A
USGS	10293000	2014-03-09	66.5	A
USGS	10293000	2014-03-10	59.7	A
USGS	10293000	2014-03-11	49.7	A
USGS	10293000	2014-03-12	38.9	A
USGS	10293000	2014-03-13	23.2	A
USGS	10293000	2014-03-14	22.9	A
USGS	10293000	2014-03-15	22.4	A
USGS	10293000	2014-03-16	22.4	A
USGS	10293000	2014-03-17	22.4	A
USGS	10293000	2014-03-18	22.4	A
USGS	10293000	2014-03-19	22.4	A
USGS	10293000	2014-03-20	22.4	A
USGS	10293000	2014-03-21	22.5	A
USGS	10293000	2014-03-22	22.7	A
USGS	10293000	2014-03-23	22.6	A
USGS	10293000	2014-03-24	22.4	A
USGS	10293000	2014-03-25	22.4	A
USGS	10293000	2014-03-26	22.8	A
USGS	10293000	2014-03-27	22.8	A
USGS	10293000	2014-03-28	23.2	A
USGS	10293000	2014-03-29	30.4	A
USGS	10293000	2014-03-30	40.3	A
USGS	10293000	2014-03-31	40.3	A
USGS	10293000	2014-04-01	40.3	A
USGS	10293000	2014-04-02	40.3	A
USGS	10293000	2014-04-03	40.3	A
USGS	10293000	2014-04-04	40.3	A
USGS	10293000	2014-04-05	40.3	A
USGS	10293000	2014-04-06	40.3	A
USGS	10293000	2014-04-07	40.3	A
USGS	10293000	2014-04-08	40.3	A
USGS	10293000	2014-04-09	40.3	A
USGS	10293000	2014-04-10	40.3	A
USGS	10293000	2014-04-11	40.3	A
USGS	10293000	2014-04-12	40.3	A
USGS	10293000	2014-04-13	40.3	A
USGS	10293000	2014-04-14	33.3	A
USGS	10293000	2014-04-15	22.9	A
USGS	10293000	2014-04-16	22.5	A
USGS	10293000	2014-04-17	22.5	A
USGS	10293000	2014-04-18	22.8	A
USGS	10293000	2014-04-19	40.7	A
USGS	10293000	2014-04-20	66.5	A
USGS	10293000	2014-04-21	48.5	A
USGS	10293000	2014-04-22	22.5	A
USGS	10293000	2014-04-23	22.7	A
USGS	10293000	2014-04-24	22.4	A
USGS	10293000	2014-04-25	22.8	A
USGS	10293000	2014-04-26	23.2	A
USGS	10293000	2014-04-27	23.1	A
USGS	10293000	2014-04-28	27.2	A
USGS	10293000	2014-04-29	32.5	A
USGS	10293000	2014-04-30	32.5	A
USGS	10293000	2014-05-01	32.5	A
USGS	10293000	2014-05-02	32.5	A
USGS	10293000	2014-05-03	32.5	A
USGS	10293000	2014-05-04	32.5	A
USGS	10293000	2014-05-05	32.7	A
USGS	10293000	2014-05-06	33.4	A
USGS	10293000	2014-05-07	33.4	A
USGS	10293000	2014-05-08	33.4	A
USGS	10293000	2014-05-09	33.4	A
USGS	10293000	2014-05-10	33.4	A
USGS	10293000	2014-05-11	33.4	A
USGS	10293000	2014-05-12	33.4	A
USGS	10293000	2014-05-13	41.7	A
USGS	10293000	2014-05-14	52.3	A
USGS	10293000	2014-05-15	52.3	A
USGS	10293000	2014-05-16	52.4	A
USGS	10293000	2014-05-17	51.3	A
USGS	10293000	2014-05-18	51.2	A
USGS	10293000	2014-05-19	44.1	A
USGS	10293000	2014-05-20	33.4	A
USGS	10293000	2014-05-21	33.4	A
USGS	10293000	2014-05-22	33.7	A
USGS	10293000	2014-05-23	34.2	A
USGS	10293000	2014-05-24	55.4	A
USGS	10293000	2014-05-25	88.3	A
USGS	10293000	2014-05-26	87.4	A
USGS	10293000	2014-05-27	88.0	A
USGS	10293000	2014-05-28	88.3	A
USGS	10293000	2014-05-29	80.1	A
USGS	10293000	2014-05-30	64.2	A
USGS	10293000	2014-05-31	53.5	A
USGS	10293000	2014-06-01	42.5	A
USGS	10293000	2014-06-02	43.3	A
USGS	10293000	2014-06-03	43.6	A
USGS	10293000	2014-06-04	44.5	A
USGS	10293000	2014-06-05	45.3	A
USGS	10293000	2014-06-06	46.2	A
USGS	10293000	2014-06-07	53.5	A
USGS	10293000	2014-06-08	63.8	A
USGS	10293000	2014-06-09	64.3	A
USGS	10293000	2014-06-10	64.9	A
USGS	10293000	2014-06-11	65.5	A
USGS	10293000	2014-06-12	66.5	A
USGS	10293000	2014-06-13	67.5	A
USGS	10293000	2014-06-14	67.7	A
USGS	10293000	2014-06-15	67.6	A
USGS	10293000	2014-06-16	68.3	A
USGS	10293000	2014-06-17	69.2	A
USGS	10293000	2014-06-18	69.3	A
USGS	10293000	2014-06-19	69.7	A
USGS	10293000	2014-06-20	66.4	A
USGS	10293000	2014-06-21	63.8	A
USGS	10293000	2014-06-22	69.3	A
USGS	10293000	2014-06-23	70.1	A
USGS	10293000	2014-06-24	77.8	A
USGS	10293000	2014-06-25	88.4	A
USGS	10293000	2014-06-26	89.1	A
USGS	10293000	2014-06-27	89.9	A
USGS	10293000	2014-06-28	89.9	A
USGS	10293000	2014-06-29	89.9	A
USGS	10293000	2014-06-30	89.9	A
USGS	10293000	2014-07-01	89.9	A
USGS	10293000	2014-07-02	89.9	A
USGS	10293000	2014-07-03	90.8	A
USGS	10293000	2014-07-04	91.5	A
USGS	10293000	2014-07-05	91.5	A
USGS	10293000	2014-07-06	91.5	A
USGS	10293000	2014-07-07	91.5	A
USGS	10293000	2014-07-08	92.1	A
USGS	10293000	2014-07-09	92.0	A
USGS	10293000	2014-07-10	91.9	A
USGS	10293000	2014-07-11	91.5	A
USGS	10293000	2014-07-12	91.5	A
USGS	10293000	2014-07-13	91.5	A
USGS	10293000	2014-07-14	91.3	A
USGS	10293000	2014-07-15	90.0	A
USGS	10293000	2014-07-16	89.9	A
USGS	10293000	2014-07-17	78.5	A
USGS	10293000	2014-07-18	62.4	A
USGS	10293000	2014-07-19	62.4	A
USGS	10293000	2014-07-20	62.3	A
USGS	10293000	2014-07-21	61.5	A
USGS	10293000	2014-07-22	61.2	A
USGS	10293000	2014-07-23	61.2	A
USGS	10293000	2014-07-24	61.2	A
USGS	10293000	2014-07-25	61.0	A
USGS	10293000	2014-07-26	60.4	A
USGS	10293000	2014-07-27	60.1	A
USGS	10293000	2014-07-28	59.9	A
USGS	10293000	2014-07-29	59.2	A
USGS	10293000	2014-07-30	58.9	A
USGS	10293000	2014-07-31	58.8	A
USGS	10293000	2014-08-01	58.3	A
USGS	10293000	2014-08-02	57.7	A
USGS	10293000	2014-08-03	57.5	A
USGS	10293000	2014-08-04	57.2	A
USGS	10293000	2014-08-05	56.6	A
USGS	10293000	2014-08-06	56.0	A
USGS	10293000	2014-08-07	55.5	A
USGS	10293000	2014-08-08	54.9	A
USGS	10293000	2014-08-09	53.8	A
USGS	10293000	2014-08-10	53.5	A
USGS	10293000	2014-08-11	56.4	A
USGS	10293000	2014-08-12	61.2	A
USGS	10293000	2014-08-13	61.2	A
USGS	10293000	2014-08-14	61.2	A
USGS	10293000	2014-08-15	61.0	A
USGS	10293000	2014-08-16	60.5	A
USGS	10293000	2014-08-17	60.7	A
USGS	10293000	2014-08-18	61.1	A
USGS	10293000	2014-08-19	54.2	A
USGS	10293000	2014-08-20	43.7	A
USGS	10293000	2014-08-21	44.3	A
USGS	10293000	2014-08-22	44.3	A
USGS	10293000	2014-08-23	44.6	A
USGS	10293000	2014-08-24	44.6	A
USGS	10293000	2014-08-25	44.7	A
USGS	10293000	2014-08-26	45.3	A
USGS	10293000	2014-08-27	45.7	A
USGS	10293000	2014-08-28	45.7	A
USGS	10293000	2014-08-29	45.7	A
USGS	10293000	2014-08-30	45.7	A
USGS	10293000	2014-08-31	45.7	A
USGS	10293000	2014-09-01	45.6	A
USGS	10293000	2014-09-02	45.3	A
USGS	10293000	2014-09-03	45.0	A
USGS	10293000	2014-09-04	44.8	A
USGS	10293000	2014-09-05	44.5	A
USGS	10293000	2014-09-06	44.0	A
USGS	10293000	2014-09-07	43.5	A
USGS	10293000	2014-09-08	32.4	A
USGS	10293000	2014-09-09	26.2	A
USGS	10293000	2014-09-10	25.3	A
USGS	10293000	2014-09-11	24.9	A
USGS	10293000	2014-09-12	25.6	A
USGS	10293000	2014-09-13	25.3	A
USGS	10293000	2014-09-14	24.8	A
USGS	10293000	2014-09-15	24.8	A
USGS	10293000	2014-09-16	24.9	A
USGS	10293000	2014-09-17	24.7	A
USGS	10293000	2014-09-18	24.3	A
USGS	10293000	2014-09-19	24.0	A
USGS	10293000	2014-09-20	24.0	A
USGS	10293000	2014-09-21	24.0	A
USGS	10293000	2014-09-22	24.0	A
USGS	10293000	2014-09-23	23.6	A
USGS	10293000	2014-09-24	22.9	A
USGS	10293000	2014-09-25	22.4	A
USGS	10293000	2014-09-26	22.4	A
USGS	10293000	2014-09-27	22.4	A
USGS	10293000	2014-09-28	23.1	A
USGS	10293000	2014-09-29	23.2	A
USGS	10293000	2014-09-30	23.2	A
USGS	10293000	2014-10-01	23.2	A
USGS	10293000	2014-10-02	23.1	A
USGS	10293000	2014-10-03	22.5	A
USGS	10293000	2014-10-04	22.4	A
USGS	10293000	2014-10-05	23.0	A
USGS	10293000	2014-10-06	22.4	A
USGS	10293000	2014-10-07	22.4	A
USGS	10293000	2014-10-08	22.4	A
USGS	10293000	2014-10-09	22.4	A
USGS	10293000	2014-10-10	22.4	A
USGS	10293000	2014-10-11	21.8	A
USGS	10293000	2014-10-12	22.3	A
USGS	10293000	2014-10-13	22.4	A
USGS	10293000	2014-10-14	22.4	A
USGS	10293000	2014-10-15	22.4	A
USGS	10293000	2014-10-16	22.4	A
USGS	10293000	2014-10-17	22.4	A
USGS	10293000	2014-10-18	22.4	A
USGS	10293000	2014-10-19	23.1	A
USGS	10293000	2014-10-20	23.2	A
USGS	10293000	2014-10-21	23.2	A
USGS	10293000	2014-10-22	22.9	A
USGS	10293000	2014-10-23	22.6	A
USGS	10293000	2014-10-24	22.9	A
USGS	10293000	2014-10-25	23.2	A
USGS	10293000	2014-10-26	23.2	A
USGS	10293000	2014-10-27	21.0	A
USGS	10293000	2014-10-28	19.5	A
USGS	10293000	2014-10-29	19.5	A
USGS	10293000	2014-10-30	19.5	A
USGS	10293000	2014-10-31	19.5	A
USGS	10293000	2014-11-01	19.5	A
USGS	10293000	2014-11-02	19.5	A
USGS	10293000	2014-11-03	19.5	A
USGS	10293000	2014-11-04	19.5	A
USGS	10293000	2014-11-05	19.5	A
USGS	10293000	2014-11-06	20.2	A
USGS	10293000	2014-11-07	20.2	A
USGS	10293000	2014-11-08	20.2	A
USGS	10293000	2014-11-09	20.2	A
USGS	10293000	2014-11-10	20.2	A
USGS	10293000	2014-11-11	20.2	A
USGS	10293000	2014-11-12	20.2	A
USGS	10293000	2014-11-13	20.2	A
USGS	10293000	2014-11-14	20.2	A
USGS	10293000	2014-11-15	20.2	A
USGS	10293000	2014-11-16	20.3	A
USGS	10293000	2014-11-17	20.4	A
USGS	10293000	2014-11-18	20.6	A
USGS	10293000	2014-11-19	20.8	A
USGS	10293000	2014-11-20	20.9	A
USGS	10293000	2014-11-21	20.9	A
USGS	10293000	2014-11-22	20.9	A
USGS	10293000	2014-11-23	20.9	A
USGS	10293000	2014-11-24	20.7	A
USGS	10293000	2014-11-25	20.8	A
USGS	10293000	2014-11-26	20.9	A
USGS	10293000	2014-11-27	20.9	A
USGS	10293000	2014-11-28	20.9	A
USGS	10293000	2014-11-29	20.9	A
USGS	10293000	2014-11-30	20.9	A
USGS	10293000	2014-12-01	20.9	A
USGS	10293000	2014-12-02	20.9	A
USGS	10293000	2014-12-03	20.9	A
USGS	10293000	2014-12-04	20.9	A
USGS	10293000	2014-12-05	20.9	A
USGS	10293000	2014-12-06	20.9	A
USGS	10293000	2014-12-07	20.9	A
USGS	10293000	2014-12-08	20.9	A
USGS	10293000	2014-12-09	20.9	A
USGS	10293000	2014-12-10	20.9	A
USGS	10293000	2014-12-11	21.0	A
USGS	10293000	2014-12-12	21.3	A
USGS	10293000	2014-12-13	21.4	A
USGS	10293000	2014-12-14	21.5	A
USGS	10293000	2014-12-15	21.6	A
USGS	10293000	2014-12-16	21.7	A
USGS	10293000	2014-12-17	21.7	A
USGS	10293000	2014-12-18	21.7	A
USGS	10293000	2014-12-19	21.6	A
USGS	10293000	2014-12-20	21.7	A
USGS	10293000	2014-12-21	21.7	A
USGS	10293000	2014-12-22	21.7	A
USGS	10293000	2014-12-23	21.7	A
USGS	10293000	2014-12-24	21.7	A
USGS	10293000	2014-12-25	21.7	A
USGS	10293000	2014-12-26	21.7	A
USGS	10293000	2014-12-27	21.7	A
USGS	10293000	2014-12-28	21.7	A
USGS	10293000	2014-12-29	21.7	A
USGS	10293000	2014-12-30	21.7	A
USGS	10293000	2014-12-31	28.6	A
USGS	10293000	2015-01-01	33.4	A
USGS	10293000	2015-01-02	27.6	A
USGS	10293000	2015-01-03	22.4	A
USGS	10293000	2015-01-04	22.4	A
USGS	10293000	2015-01-05	22.4	A
USGS	10293000	2015-01-06	22.1	A
USGS	10293000	2015-01-07	20.7	A
USGS	10293000	2015-01-08	19.6	A
USGS	10293000	2015-01-09	19.7	A
USGS	10293000	2015-01-10	19.9	A
USGS	10293000	2015-01-11	20.0	A
USGS	10293000	2015-01-12	20.0	A
USGS	10293000	2015-01-13	19.8	A
USGS	10293000	2015-01-14	19.6	A
USGS	10293000	2015-01-15	19.9	A
USGS	10293000	2015-01-16	20.2	A
USGS	10293000	2015-01-17	20.2	A
USGS	10293000	2015-01-18	20.2	A
USGS	10293000	2015-01-19	20.2	A
USGS	10293000	2015-01-20	20.2	A
USGS	10293000	2015-01-21	20.0	A
USGS	10293000	2015-01-22	20.2	A
USGS	10293000	2015-01-23	20.2	A
